"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"BIN11",9.73937114068752e-52,0.637927546554254,0.796,0.238,3.26639029316378e-47,"16","BIN1"
"PCP42",1.5769786025441e-51,0.513497728151148,0.507,0.103,5.28887083721239e-47,"16","PCP4"
"CYTH3",2.50855756076503e-51,0.564389954353922,0.648,0.165,8.41320034729376e-47,"16","CYTH3"
"TSPAN181",2.67494131621775e-51,0.293416046659923,0.465,0.085,8.97121818633108e-47,"16","TSPAN18"
"PROSER3",2.71253083751002e-51,0.286203397864809,0.289,0.038,9.0972859228411e-47,"16","PROSER3"
"MED291",2.91222840454112e-51,0.667600745264845,0.838,0.267,9.76703162315002e-47,"16","MED29"
"NECTIN11",3.42329374520144e-51,0.256742358363575,0.444,0.079,1.14810425626566e-46,"16","NECTIN1"
"PPP1R14A4",1.02340016691167e-50,0.836992793935552,0.789,0.243,3.43227947978834e-46,"16","PPP1R14A"
"COL10A11",1.15012122594376e-50,0.427392559006659,0.472,0.09,3.85727656757018e-46,"16","COL10A1"
"CD1631",1.41745069972052e-50,0.783127852102976,0.746,0.203,4.75384615672269e-46,"16","CD163"
"ENC14",1.41825200718457e-50,0.985549695393238,0.894,0.356,4.75653358169562e-46,"16","ENC1"
"PSEN2",1.45499854024763e-50,0.389310506652487,0.514,0.107,4.87977410428249e-46,"16","PSEN2"
"AKR1B11",1.46878304483408e-50,0.994502983053903,0.937,0.438,4.92600457576454e-46,"16","AKR1B1"
"TIMELESS1",1.74361244421093e-50,0.370385550319368,0.493,0.099,5.84772741539461e-46,"16","TIMELESS"
"PARL1",1.77479007275195e-50,0.705577487271908,0.789,0.251,5.9522909459955e-46,"16","PARL"
"MS4A4A1",1.90127003259567e-50,0.563577535534227,0.613,0.143,6.37647943531934e-46,"16","MS4A4A"
"MFN11",2.8586376690736e-50,0.614024480444865,0.704,0.194,9.58729901453904e-46,"16","MFN1"
"PDCD55",3.31754837186427e-50,1.07253244856813,0.951,0.501,1.11263937295584e-45,"16","PDCD5"
"CEP89",3.87853545668984e-50,0.551668024797939,0.69,0.183,1.30078322146464e-45,"16","CEP89"
"CPD1",4.8106688538627e-50,0.724751298409443,0.81,0.264,1.61340212020847e-45,"16","CPD"
"CILP1",5.29151746573552e-50,0.345446954010025,0.5,0.099,1.77466912765838e-45,"16","CILP"
"EPHA11",1.0350743121618e-49,0.521263324996853,0.577,0.134,3.47143222812824e-45,"16","EPHA1"
"TSHZ3",1.06001428180821e-49,0.27775205425489,0.451,0.083,3.55507589832837e-45,"16","TSHZ3"
"TMEM372",1.23382267667679e-49,0.349724659615179,0.493,0.099,4.1379944930386e-45,"16","TMEM37"
"MAL5",1.31587079890886e-49,0.64502461193279,0.768,0.221,4.41316748538055e-45,"16","MAL"
"MYNN",1.3276013859499e-49,0.394945834835809,0.542,0.119,4.45250952819879e-45,"16","MYNN"
"THBS31",1.42449410576627e-49,0.919993676296426,0.81,0.279,4.77746833191893e-45,"16","THBS3"
"LILRB51",1.55347963510768e-49,0.319435388704847,0.43,0.078,5.21006000022414e-45,"16","LILRB5"
"MAP3K13",2.20678614981716e-49,0.608166242390419,0.746,0.213,7.40111938925679e-45,"16","MAP3K13"
"KLHDC8A4",2.73824010637891e-49,0.692458302251874,0.739,0.211,9.18350966877358e-45,"16","KLHDC8A"
"SMIM11",3.07327073800937e-49,0.401260476943105,0.521,0.111,1.03071354011358e-44,"16","SMIM1"
"AP3M2",3.63871015242077e-49,0.378601186811153,0.549,0.122,1.22035061091888e-44,"16","AP3M2"
"LSM14A1",5.0646970514715e-49,1.07648788923502,0.915,0.481,1.69859809712251e-44,"16","LSM14A"
"TUBB2",5.5472826083638e-49,1.01110391475705,0.993,0.853,1.86044764119305e-44,"16","TUBB"
"CHST10",5.92968764451832e-49,0.375316665223661,0.507,0.106,1.98869864221856e-44,"16","CHST10"
"LINC01006",6.42750885731183e-49,0.278850751412811,0.373,0.062,2.15565792056524e-44,"16","LINC01006"
"FOXM12",8.98799718986355e-49,0.316937372023406,0.472,0.092,3.01439449753644e-44,"16","FOXM1"
"AP2M11",9.2044851803445e-49,1.13412384467066,0.965,0.709,3.08700023978394e-44,"16","AP2M1"
"NDUFB52",9.21788102620761e-49,1.00151981875107,0.901,0.404,3.09149293856951e-44,"16","NDUFB5"
"GNAS4",1.31946216200577e-48,0.890745876430107,1,0.945,4.42521219893496e-44,"16","GNAS"
"XKR8",1.75941120144969e-48,0.256301831803657,0.387,0.066,5.90071328742198e-44,"16","XKR8"
"DROSHA",2.34288364995285e-48,0.521519467292375,0.69,0.186,7.85756318521185e-44,"16","DROSHA"
"NR2F66",2.34941916302398e-48,1.15037420007328,0.972,0.552,7.87948198894981e-44,"16","NR2F6"
"POP4",4.45530407814141e-48,0.670269829412657,0.711,0.214,1.49421988172707e-43,"16","POP4"
"SYNE4",4.84224709660911e-48,0.387878507335891,0.549,0.122,1.62399283126076e-43,"16","SYNE4"
"EGLN2",5.96684648262485e-48,0.312696851354395,0.444,0.085,2.00116097334272e-43,"16","EGLN2"
"AGPAT3",7.94231572771271e-48,0.54419973312769,0.676,0.184,2.66369384876029e-43,"16","AGPAT3"
"RNFT1",9.72163769216858e-48,0.272173175381764,0.415,0.076,3.2604428491995e-43,"16","RNFT1"
"USP13",9.72294796087397e-48,0.257357052358616,0.38,0.065,3.26088228711791e-43,"16","USP13"
"IGHGP3",1.17404634963439e-47,0.400589830373956,0.831,0.221,3.93751664740382e-43,"16","IGHGP"
"ENPP41",1.31871202974647e-47,0.440752433179437,0.486,0.103,4.42269640536371e-43,"16","ENPP4"
"SSX2IP",1.61700483335023e-47,0.306933781214093,0.444,0.086,5.42311081009e-43,"16","SSX2IP"
"OPN31",1.68882004385913e-47,0.429874382155763,0.535,0.12,5.66396466309475e-43,"16","OPN3"
"SQLE2",1.76556263086196e-47,0.440813979575917,0.613,0.15,5.92134395138484e-43,"16","SQLE"
"OAF4",1.87819315192599e-47,0.750003194964417,0.866,0.316,6.29908419292939e-43,"16","OAF"
"LRRN22",1.97449363070705e-47,0.744670615193586,0.69,0.197,6.62205673866532e-43,"16","LRRN2"
"SEC62",3.74409763476357e-47,1.01061303625211,0.958,0.499,1.25569546474701e-42,"16","SEC62"
"EPDR1",4.87309780967854e-47,0.480876077292985,0.627,0.158,1.63433954340999e-42,"16","EPDR1"
"PDRG12",7.2858622318042e-47,0.588611505088399,0.697,0.199,2.44353247530249e-42,"16","PDRG1"
"HMGA24",9.26518416786361e-47,0.379200602617492,0.641,0.155,3.1073574662181e-42,"16","HMGA2"
"LTBP14",1.15025403580338e-46,0.618023907374912,0.761,0.222,3.85772198527737e-42,"16","LTBP1"
"MRGBP",1.25758571197687e-46,0.450563786537591,0.563,0.135,4.21769096082803e-42,"16","MRGBP"
"EPHB2",1.29064633910087e-46,0.504324924284936,0.62,0.159,4.32856969207651e-42,"16","EPHB2"
"PCNT",1.38696714683829e-46,0.335803750470436,0.57,0.133,4.65161041706626e-42,"16","PCNT"
"COMMD31",1.72732698177817e-46,0.696341404174241,0.859,0.308,5.79310923148763e-42,"16","COMMD3"
"OSBPL1A",1.86145507967208e-46,0.371333846041812,0.542,0.122,6.24294804620422e-42,"16","OSBPL1A"
"SMAD3",3.31096995884939e-46,0.483480391245482,0.69,0.19,1.11043310479891e-41,"16","SMAD3"
"NMT2",3.52326638529396e-46,0.285008622362314,0.437,0.084,1.18163308029989e-41,"16","NMT2"
"PNMA8A",3.55968564158607e-46,0.351046513765978,0.549,0.125,1.19384737047514e-41,"16","PNMA8A"
"LRP41",3.64661606749111e-46,0.25531134628786,0.31,0.047,1.22300209671517e-41,"16","LRP4"
"ACTR10",3.76927768669796e-46,0.610805520465104,0.838,0.282,1.26414035056476e-41,"16","ACTR10"
"THEMIS21",4.26033583123502e-46,0.487100150348047,0.641,0.165,1.4288314310796e-41,"16","THEMIS2"
"TSPAN94",4.63874624703032e-46,0.793121295389158,0.796,0.276,1.55574271632903e-41,"16","TSPAN9"
"ZFP14",6.61410637069689e-46,0.271891621755442,0.408,0.075,2.21823899460432e-41,"16","ZFP14"
"IQCE1",7.46968647522526e-46,0.354110789369481,0.542,0.124,2.50518345006105e-41,"16","IQCE"
"ITPKC1",8.30659414538625e-46,0.443007527895818,0.563,0.135,2.78586554447964e-41,"16","ITPKC"
"AC245595.12",8.68187356853369e-46,0.486537457237879,0.585,0.146,2.91172675741483e-41,"16","AC245595.1"
"ZFAND3",8.78862968811597e-46,0.571871615714526,0.817,0.27,2.94753062480033e-41,"16","ZFAND3"
"ZNF100",1.09154746993134e-45,0.306699865623002,0.387,0.07,3.66083190465573e-41,"16","ZNF100"
"EXT1",1.26188049873612e-45,0.54400263078884,0.69,0.196,4.2320948166612e-41,"16","EXT1"
"NUDT19",1.60091842805126e-45,0.361432909931829,0.542,0.124,5.36916022399832e-41,"16","NUDT19"
"TMEM45B1",1.77358153610642e-45,0.273531985320317,0.352,0.059,5.9482377557937e-41,"16","TMEM45B"
"DDX52",2.76630282111835e-45,0.351941313178438,0.577,0.138,9.27762640146674e-41,"16","DDX52"
"CD2762",4.35126870892515e-45,0.708284181394693,0.831,0.305,1.45932849959932e-40,"16","CD276"
"SC5D",4.42718230281894e-45,0.391053395219306,0.528,0.123,1.48478840071942e-40,"16","SC5D"
"IL1R11",5.16348532357852e-45,0.85633349569523,0.845,0.32,1.73172970782177e-40,"16","IL1R1"
"MAN2A2",7.77033944917844e-45,0.559886846994564,0.655,0.186,2.60601644446546e-40,"16","MAN2A2"
"SLC4A31",8.66122167986979e-45,0.42764994486729,0.528,0.121,2.90480052699473e-40,"16","SLC4A3"
"LGMN2",9.09459222177672e-45,1.11697780527561,0.965,0.468,3.05014433933948e-40,"16","LGMN"
"GXYLT2",1.25908877344726e-44,0.302733076536593,0.423,0.081,4.22273192838741e-40,"16","GXYLT2"
"MIB1",1.72403469677994e-44,0.461906524170193,0.648,0.173,5.78206756606058e-40,"16","MIB1"
"KRT53",1.83230509993953e-44,0.336062194080015,0.43,0.084,6.14518484417721e-40,"16","KRT5"
"CRNDE1",2.10822173359546e-44,0.27766086154496,0.345,0.058,7.07055405013245e-40,"16","CRNDE"
"ZNF512B1",2.70292600209899e-44,0.471848987446201,0.69,0.194,9.06507322583959e-40,"16","ZNF512B"
"MAF3",3.02587778935468e-44,0.774282628085033,0.81,0.278,1.01481889299377e-39,"16","MAF"
"TRAF3",5.14459898581734e-44,0.379440059928853,0.606,0.156,1.72539560786342e-39,"16","TRAF3"
"CSE1L3",5.53227265660955e-44,0.789471070785874,0.852,0.335,1.85541360357371e-39,"16","CSE1L"
"NLRP11",6.30620390207702e-44,0.445330291191792,0.662,0.179,2.11497466467859e-39,"16","NLRP1"
"SLC16A1",6.47293225337052e-44,0.351688836078241,0.528,0.12,2.17089201913541e-39,"16","SLC16A1"
"C1QC2",7.70375076211147e-44,0.94660679609345,0.979,0.377,2.58368393059694e-39,"16","C1QC"
"SERINC5",1.01168345570972e-43,0.691969532098074,0.817,0.293,3.39298397375927e-39,"16","SERINC5"
"C21",1.10363538025479e-43,0.658082743274392,0.88,0.297,3.70137233829851e-39,"16","C2"
"CHST151",1.13650149744613e-43,0.466966403020118,0.669,0.187,3.81159872213482e-39,"16","CHST15"
"COL15A12",1.15984724728682e-43,0.525751026582142,0.613,0.161,3.88989569795053e-39,"16","COL15A1"
"SLCO2B12",1.1800601430484e-43,0.541542420534089,0.803,0.241,3.95768570775572e-39,"16","SLCO2B1"
"CD209",1.60200778898393e-43,0.299493870348088,0.31,0.049,5.37281372269432e-39,"16","CD209"
"CREB3L12",2.03512776770859e-43,0.420114315314447,0.563,0.136,6.82541150734107e-39,"16","CREB3L1"
"SIN3B1",2.23923689931048e-43,0.78633784185612,0.81,0.295,7.5099527129075e-39,"16","SIN3B"
"FGL23",2.7330542693301e-43,0.544430032332918,0.627,0.167,9.16611740847928e-39,"16","FGL2"
"TPX22",3.11561120878496e-43,0.329088046846661,0.493,0.108,1.0449136872023e-38,"16","TPX2"
"HMGCR1",3.43553897737795e-43,0.406936754483607,0.577,0.146,1.15221106223302e-38,"16","HMGCR"
"PHLDB2",3.83991583544502e-43,0.280593115689703,0.408,0.078,1.28783097289155e-38,"16","PHLDB2"
"JAM33",4.47348968324173e-43,0.382084703960693,0.648,0.168,1.50031896996561e-38,"16","JAM3"
"ITGA61",4.86572585973138e-43,0.675953651417627,0.725,0.232,1.63186713883671e-38,"16","ITGA6"
"MLLT101",5.10266023380487e-43,0.451259138248103,0.641,0.173,1.71133018921348e-38,"16","MLLT10"
"DHCR244",6.94781966954525e-43,0.981120972179388,0.915,0.451,2.33015976077209e-38,"16","DHCR24"
"EXT2",7.07210218708859e-43,0.563874313023377,0.782,0.258,2.37184163150577e-38,"16","EXT2"
"ATF7IP21",9.41280088775334e-43,0.327046753950053,0.507,0.116,3.15686516173471e-38,"16","ATF7IP2"
"NOP21",9.97741262446736e-43,0.337436643556513,0.528,0.124,3.34622464599386e-38,"16","NOP2"
"MED26",2.02826246558845e-42,0.267682523313299,0.38,0.071,6.80238665709055e-38,"16","MED26"
"TNNT23",2.31358023037507e-42,0.28815610591912,0.486,0.106,7.75928537663191e-38,"16","TNNT2"
"P3H41",4.04656031898993e-42,0.541387802625937,0.718,0.221,1.35713539978284e-37,"16","P3H4"
"GXYLT13",4.37129403158016e-42,0.485416994781159,0.648,0.18,1.46604459231136e-37,"16","GXYLT1"
"TTL",4.6134648781256e-42,0.450857048521939,0.592,0.156,1.54726385082577e-37,"16","TTL"
"RAB6B1",5.08420734913997e-42,0.321757350861989,0.535,0.127,1.70514146075456e-37,"16","RAB6B"
"NPC11",5.66011077082625e-42,0.37867769241778,0.577,0.145,1.89828795031971e-37,"16","NPC1"
"LSS1",6.98612991887793e-42,0.499425896505756,0.648,0.182,2.34300825219328e-37,"16","LSS"
"MYO5B",8.10869090307892e-42,0.368053240188917,0.528,0.126,2.71949275507461e-37,"16","MYO5B"
"MX22",8.15565311179072e-42,0.407218809742789,0.62,0.163,2.73524294063237e-37,"16","MX2"
"NMNAT2",9.61391180601978e-42,0.276537675633773,0.303,0.049,3.22431374150291e-37,"16","NMNAT2"
"MAG1",9.77034583981799e-42,0.332956568117984,0.415,0.083,3.27677858775816e-37,"16","MAG"
"SPARC4",1.12589351461726e-41,0.755156364423406,1,0.822,3.77602166932336e-37,"16","SPARC"
"EIF4A24",1.1978974173387e-41,0.903671982847861,1,0.793,4.01750835827054e-37,"16","EIF4A2"
"CDON3",1.2004776293971e-41,0.386900190268676,0.634,0.165,4.02616187347199e-37,"16","CDON"
"TUBB2B4",1.33529118189939e-41,0.440010984077989,0.451,0.097,4.47829956585419e-37,"16","TUBB2B"
"RECQL4",1.34211526130685e-41,0.311282141095878,0.359,0.066,4.50118616337091e-37,"16","RECQL4"
"CADPS",1.44300650456326e-41,0.278497256150657,0.366,0.067,4.83955521500426e-37,"16","CADPS"
"APLP21",1.71732960576221e-41,0.990229706537018,0.979,0.752,5.7595800318053e-37,"16","APLP2"
"ACTL6A1",2.00901978837935e-41,0.537780100622399,0.711,0.217,6.73785056626666e-37,"16","ACTL6A"
"PLA2G71",2.02545632238779e-41,0.306294917823562,0.514,0.117,6.79297541402418e-37,"16","PLA2G7"
"CANX",2.47606726213165e-41,0.876917050373898,0.993,0.786,8.30423438373711e-37,"16","CANX"
"PTCH23",3.43002355148402e-41,0.32970164861327,0.507,0.115,1.15036129869671e-36,"16","PTCH2"
"ARHGEF4",5.07670984688941e-41,0.291574079103423,0.479,0.106,1.70262694844977e-36,"16","ARHGEF4"
"PDIA42",5.23297377586337e-41,0.909342894835085,0.944,0.55,1.75503474494906e-36,"16","PDIA4"
"UPF2",7.91675065302862e-41,0.388168656984411,0.634,0.171,2.65511983401274e-36,"16","UPF2"
"HEXB1",1.29312157920857e-40,0.675310194379123,0.915,0.384,4.33687115234971e-36,"16","HEXB"
"GPR137B1",1.38854647534369e-40,0.521436076815574,0.606,0.172,4.65690716900767e-36,"16","GPR137B"
"ALKBH6",1.6589017060866e-40,0.388391648951933,0.606,0.161,5.56362454187323e-36,"16","ALKBH6"
"TIMP34",1.68600260815688e-40,0.92788546694194,0.88,0.404,5.65451554723654e-36,"16","TIMP3"
"ARL5B1",1.90751661571025e-40,0.38050504187979,0.606,0.16,6.39742922576905e-36,"16","ARL5B"
"OLFML2B1",1.91598259696486e-40,0.301215675433158,0.5,0.115,6.42582243370075e-36,"16","OLFML2B"
"ADARB1",2.00512442753304e-40,0.34923347140251,0.458,0.102,6.72478630506032e-36,"16","ADARB1"
"PLTP4",2.06980861670126e-40,1.10221819024524,0.972,0.666,6.94172413869268e-36,"16","PLTP"
"SMAD6",2.09027859724334e-40,0.377991337156369,0.585,0.151,7.0103763594347e-36,"16","SMAD6"
"KCTD20",2.62281776112222e-40,0.472467576329677,0.648,0.186,8.79640620725169e-36,"16","KCTD20"
"SLC15A31",2.88551456385255e-40,0.494324814668667,0.838,0.281,9.67743874424869e-36,"16","SLC15A3"
"VASN5",3.10810003663457e-40,0.905480106908131,0.859,0.367,1.0423945902865e-35,"16","VASN"
"USE1",3.4839437531992e-40,0.486369278650704,0.69,0.212,1.16844505594795e-35,"16","USE1"
"DPY19L3",4.0282321143859e-40,0.386701126092984,0.577,0.149,1.35098848652274e-35,"16","DPY19L3"
"PABPC1L2",4.87505409752912e-40,0.520596785020479,0.669,0.198,1.63499564322932e-35,"16","PABPC1L"
"PDIA33",5.27574043919265e-40,0.935302803006391,0.993,0.697,1.76937782849643e-35,"16","PDIA3"
"ARHGAP29",8.14811233268748e-40,0.50132367782346,0.655,0.19,2.73271391413673e-35,"16","ARHGAP29"
"ZNF780B",1.0862382719591e-39,0.2619238127479,0.43,0.092,3.64302591649644e-35,"16","ZNF780B"
"EIF4G12",1.47604116565186e-39,0.896770950743312,0.965,0.594,4.95034686136322e-35,"16","EIF4G1"
"SUPT5H2",1.50661152348367e-39,0.832440973927111,0.887,0.409,5.05287372745952e-35,"16","SUPT5H"
"BORCS82",1.60346876432976e-39,0.406740004306103,0.634,0.175,5.37771354180914e-35,"16","BORCS8"
"PRKAR1B1",2.59315166910028e-39,0.422805107864286,0.613,0.17,8.69691206782852e-35,"16","PRKAR1B"
"FSCN13",2.9136670514552e-39,0.758704953499838,0.845,0.351,9.77185655717044e-35,"16","FSCN1"
"AP1M11",3.71745050763419e-39,0.675641718180771,0.768,0.276,1.24675855125036e-34,"16","AP1M1"
"PLD33",3.98189076468279e-39,0.752972033960071,1,0.686,1.33544652465931e-34,"16","PLD3"
"PTK73",4.30930082451988e-39,0.835018046856254,0.901,0.451,1.44525331052748e-34,"16","PTK7"
"PLCG1",4.31990011981408e-39,0.567685477944408,0.662,0.207,1.44880810218325e-34,"16","PLCG1"
"ITGB13",4.34362296336716e-39,0.897898239351137,0.979,0.682,1.45676426945408e-34,"16","ITGB1"
"RDX",4.97088091034512e-39,0.635068291046188,0.761,0.265,1.66713403971155e-34,"16","RDX"
"SFXN2",4.99311355377649e-39,0.305617252136904,0.437,0.096,1.67459042366556e-34,"16","SFXN2"
"SLC7A71",5.67095224874751e-39,0.313209403696107,0.556,0.138,1.90192396518494e-34,"16","SLC7A7"
"AUTS2",6.01226047386256e-39,0.416756218447275,0.62,0.174,2.01639191772402e-34,"16","AUTS2"
"SPINT26",6.09462587739299e-39,1.19410686579862,1,0.788,2.04401562676006e-34,"16","SPINT2"
"ARSB",7.99107074665244e-39,0.321929029406686,0.394,0.082,2.6800453070123e-34,"16","ARSB"
"SLCO3A1",8.64878377745331e-39,0.44674011379403,0.585,0.161,2.90062910328229e-34,"16","SLCO3A1"
"MGAT4B2",9.50514819825669e-39,0.874356012480639,0.908,0.482,3.18783660273133e-34,"16","MGAT4B"
"SLC35F5",9.90233227289792e-39,0.490253316972977,0.648,0.194,3.3210441976845e-34,"16","SLC35F5"
"NBPF1",1.08243357316041e-38,0.325172668198347,0.493,0.118,3.63026571766539e-34,"16","NBPF1"
"CNPY41",1.1030181011167e-38,0.264335383559276,0.507,0.12,3.69930210752518e-34,"16","CNPY4"
"CKAP41",1.1927786900814e-38,0.694477704651774,0.824,0.334,4.00034117079499e-34,"16","CKAP4"
"LPCAT1",2.14947639893952e-38,0.426085151666572,0.697,0.21,7.20891394676337e-34,"16","LPCAT1"
"CARD11",2.24995065262082e-38,0.300011581860883,0.38,0.078,7.54588449875971e-34,"16","CARD11"
"GNB41",2.44592326762561e-38,0.377525553969802,0.585,0.156,8.20313745496278e-34,"16","GNB4"
"HMGCS11",2.66606287323252e-38,0.411377360298005,0.606,0.17,8.94144166424723e-34,"16","HMGCS1"
"STX1A",3.33562200251315e-38,0.267049242469844,0.359,0.07,1.11870090720286e-33,"16","STX1A"
"ACVRL1",3.38584485185211e-38,0.255191630437545,0.415,0.088,1.13554464641416e-33,"16","ACVRL1"
"TBCB1",3.79428490173113e-38,0.882996840192334,0.915,0.521,1.27252727034258e-33,"16","TBCB"
"ZNF780A",4.03622712572847e-38,0.27762084436301,0.437,0.098,1.35366985342681e-33,"16","ZNF780A"
"RFFL",4.25616914843965e-38,0.256663694759527,0.451,0.102,1.42743400900369e-33,"16","RFFL"
"GATAD2A1",5.73935482637568e-38,0.53875706764596,0.775,0.273,1.92486482166987e-33,"16","GATAD2A"
"UQCRFS1",6.21125867343452e-38,0.831741657055133,0.901,0.491,2.08313193389647e-33,"16","UQCRFS1"
"TRIM37",7.53522390371074e-38,0.320756002067449,0.486,0.117,2.52716339282651e-33,"16","TRIM37"
"CHST21",8.06532374187228e-38,0.312632495184096,0.514,0.126,2.70494827654913e-33,"16","CHST2"
"PBX2",8.08060941785342e-38,0.43898822055635,0.641,0.191,2.71007478655968e-33,"16","PBX2"
"PTBP21",8.17354845191986e-38,0.39633766581359,0.592,0.164,2.74124467980488e-33,"16","PTBP2"
"SSBP32",8.58346179157495e-38,0.652205555609977,0.824,0.319,2.87872141565841e-33,"16","SSBP3"
"PIP4K2A",9.58880880535219e-38,0.2974501985442,0.57,0.149,3.21589469713902e-33,"16","PIP4K2A"
"PLCXD11",9.75135180194424e-38,0.285630872602086,0.444,0.1,3.27040836733606e-33,"16","PLCXD1"
"IL11RA1",1.03183187631621e-37,0.379599499743846,0.577,0.156,3.46055774678929e-33,"16","IL11RA"
"GNA12",1.12323991390735e-37,0.440751867457189,0.648,0.195,3.76712202326248e-33,"16","GNA12"
"P4HA2",1.24233270011248e-37,0.37518237806223,0.62,0.175,4.16653540963724e-33,"16","P4HA2"
"POFUT2",1.39566858106987e-37,0.50043555236335,0.627,0.192,4.68079328719212e-33,"16","POFUT2"
"GALNT1",1.47293548329114e-37,0.594034554508454,0.775,0.274,4.93993102386182e-33,"16","GALNT1"
"TTC141",1.55439966636847e-37,0.556417907995598,0.697,0.226,5.21314560106656e-33,"16","TTC14"
"AIF11",1.60428174897248e-37,0.565438732188214,0.782,0.258,5.38044012970389e-33,"16","AIF1"
"PSENEN3",2.41016790958241e-37,0.804923882979237,0.894,0.45,8.0832211351575e-33,"16","PSENEN"
"MRPS23",2.66580740549653e-37,0.624327557680613,0.739,0.272,8.94058487655425e-33,"16","MRPS23"
"P3H11",2.91039007670131e-37,0.465104989982151,0.739,0.238,9.76086623924087e-33,"16","P3H1"
"GPR27",3.33184019661673e-37,0.277344452234487,0.514,0.127,1.11743256514132e-32,"16","GPR27"
"SUGP1",3.44839080618996e-37,0.422457954922289,0.627,0.183,1.15652130857999e-32,"16","SUGP1"
"APMAP3",4.12251569256336e-37,0.802096530217331,0.866,0.396,1.3826093129719e-32,"16","APMAP"
"EFNB13",4.34161033432233e-37,0.630821556556633,0.789,0.289,1.45608927392502e-32,"16","EFNB1"
"CDK18",4.41828885541909e-37,0.341301507046971,0.535,0.14,1.48180571633045e-32,"16","CDK18"
"LIMS11",4.54066435693227e-37,0.619019499538189,0.873,0.342,1.52284801202794e-32,"16","LIMS1"
"LEF1",4.75158122144345e-37,0.405457951998066,0.577,0.161,1.5935853100477e-32,"16","LEF1"
"BRD4",4.79951887159268e-37,0.598170758058791,0.873,0.35,1.60966263915475e-32,"16","BRD4"
"IFT221",5.35163689597556e-37,0.451768665119903,0.69,0.217,1.79483198217228e-32,"16","IFT22"
"ADGRL21",5.99379189405327e-37,0.346195572553361,0.592,0.159,2.01019792542759e-32,"16","ADGRL2"
